Date,SPY
2020-02-24,294.6492919921875
2020-02-25,285.7207336425781
2020-02-26,284.6697998046875
2020-02-27,271.8847961425781
2020-02-28,270.74237060546875
2020-03-02,282.4673156738281
2020-03-03,274.3796081542969
2020-03-04,285.9126892089844
2020-03-05,276.40838623046875
2020-03-06,271.8389892578125
2020-03-09,250.6099090576172
2020-03-10,263.5777893066406
2020-03-11,250.7287139892578
2020-03-12,226.7397003173828
2020-03-13,246.12283325195312
2020-03-16,219.19114685058594
2020-03-17,231.02572631835938
2020-03-18,219.32823181152344
2020-03-19,219.7943115234375
2020-03-20,210.32244873046875
2020-03-23,204.94488525390625
2020-03-24,223.51351928710938
2020-03-25,226.85960388183594
2020-03-26,240.10589599609375
2020-03-27,232.95413208007812
2020-03-30,240.51959228515625
2020-03-31,236.9344940185547
2020-04-01,226.2712860107422
2020-04-02,231.4925537109375
2020-04-03,228.1465301513672
2020-04-06,243.47032165527344
2020-04-07,243.71847534179688
2020-04-08,251.89971923828125
2020-04-09,255.7329559326172
2020-04-13,253.39808654785156
2020-04-14,260.8714599609375
2020-04-15,255.32847595214844
2020-04-16,256.560302734375
2020-04-17,263.4914245605469
2020-04-20,258.8492126464844
2020-04-21,250.98968505859375
2020-04-22,256.560302734375
2020-04-23,256.5418701171875
2020-04-24,260.1177062988281
2020-04-27,263.8681945800781
2020-04-28,262.6549072265625
2020-04-29,269.5307922363281
2020-04-30,267.0212707519531
2020-05-01,259.9523010253906
2020-05-04,260.6692810058594
2020-05-05,263.07769775390625
2020-05-06,261.2944030761719
2020-05-07,264.4473571777344
2020-05-08,268.82293701171875
2020-05-11,268.87811279296875
2020-05-12,263.5189514160156
2020-05-13,258.8584289550781
2020-05-14,261.9562072753906
2020-05-15,263.16046142578125
2020-05-18,271.1761779785156
2020-05-19,268.39093017578125
2020-05-20,272.9503173828125
2020-05-21,271.06585693359375
2020-05-22,271.5806579589844
2020-05-26,274.9267578125
2020-05-27,279.0173645019531
2020-05-28,278.5025634765625
2020-05-29,279.7435607910156
2020-06-01,280.8742370605469
2020-06-02,283.19989013671875
2020-06-03,286.9687194824219
2020-06-04,286.2149353027344
2020-06-05,293.5505065917969
2020-06-08,297.098876953125
2020-06-09,294.8834228515625
2020-06-10,293.2380676269531
2020-06-11,276.33319091796875
2020-06-12,279.6424865722656
2020-06-15,282.2530212402344
2020-06-16,287.68585205078125
2020-06-17,286.4908752441406
2020-06-18,286.6011047363281
2020-06-19,284.96319580078125
2020-06-22,286.79119873046875
2020-06-23,288.111572265625
2020-06-24,280.76220703125
2020-06-25,283.7722473144531
2020-06-26,277.0321044921875
2020-06-29,281.10382080078125
2020-06-30,284.7046813964844
2020-07-01,286.6989440917969
2020-07-02,288.27777099609375
2020-07-06,292.7280578613281
2020-07-07,289.7088623046875
2020-07-08,291.9247741699219
2020-07-09,290.2628479003906
2020-07-10,293.22662353515625
2020-07-13,290.6876220703125
2020-07-14,294.4546203613281
2020-07-15,297.1598205566406
2020-07-16,296.18109130859375
2020-07-17,297.0398254394531
2020-07-20,299.4403076171875
2020-07-21,300.077392578125
2020-07-22,301.7854309082031
2020-07-23,298.18463134765625
2020-07-24,296.2642822265625
2020-07-27,298.4247131347656
2020-07-28,296.5319519042969
2020-07-29,300.1789245605469
2020-07-30,299.1078796386719
2020-07-31,301.4716796875
2020-08-03,303.5674133300781
2020-08-04,304.739990234375
2020-08-05,306.6327819824219
2020-08-06,308.6824035644531
2020-08-07,308.9040222167969
2020-08-10,309.8272705078125
2020-08-11,307.269775390625
2020-08-12,311.5538330078125
2020-08-13,310.9905700683594
2020-08-14,310.99981689453125
2020-08-17,311.9877624511719
2020-08-18,312.66180419921875
2020-08-19,311.3599853515625
2020-08-20,312.32940673828125
2020-08-21,313.43731689453125
2020-08-24,316.61346435546875
2020-08-25,317.721435546875
2020-08-26,320.90673828125
2020-08-27,321.6083679199219
2020-08-28,323.68585205078125
2020-08-31,322.5132141113281
2020-09-01,325.5508728027344
2020-09-02,330.25958251953125
2020-09-03,318.8940734863281
2020-09-04,316.29022216796875
2020-09-08,307.6484069824219
2020-09-09,313.7236022949219
2020-09-10,308.2761535644531
2020-09-11,308.43316650390625
2020-09-14,312.4955749511719
2020-09-15,314.0743408203125
2020-09-16,312.8279724121094
2020-09-17,310.0765686035156
2020-09-18,306.5067443847656
2020-09-21,303.09552001953125
2020-09-22,306.1822814941406
2020-09-23,299.0816345214844
2020-09-24,299.8788757324219
2020-09-25,304.7269287109375
2020-09-28,309.788330078125
2020-09-29,308.10113525390625
2020-09-30,310.437255859375
2020-10-01,312.43023681640625
2020-10-02,309.4638366699219
2020-10-05,314.95159912109375
2020-10-06,310.4742431640625
2020-10-07,315.8785705566406
2020-10-08,318.6781005859375
2020-10-09,321.5238952636719
2020-10-12,326.6964111328125
2020-10-13,324.564453125
2020-10-14,322.5250244140625
2020-10-15,322.1263732910156
2020-10-16,321.9317321777344
2020-10-19,317.037353515625
2020-10-20,318.3072509765625
2020-10-21,317.7047119140625
2020-10-22,319.4474792480469
2020-10-23,320.5320739746094
2020-10-26,314.608642578125
2020-10-27,313.5240478515625
2020-10-28,302.80810546875
2020-10-29,305.88568115234375
2020-10-30,302.6968688964844
2020-11-02,306.08966064453125
2020-11-03,311.4939270019531
2020-11-04,318.45556640625
2020-11-05,324.6663818359375
2020-11-06,324.5921630859375
2020-11-09,328.6709289550781
2020-11-10,328.18890380859375
2020-11-11,330.6268615722656
2020-11-12,327.4194641113281
2020-11-13,331.9524230957031
2020-11-16,336.0960998535156
2020-11-17,334.2884521484375
2020-11-18,330.26531982421875
2020-11-19,331.6558532714844
2020-11-20,329.3846740722656
2020-11-23,331.3592224121094
2020-11-24,336.6986389160156
2020-11-25,336.1794738769531
2020-11-27,337.11578369140625
2020-11-30,335.62335205078125
2020-12-01,339.2940979003906
2020-12-02,340.00787353515625
2020-12-03,339.9151916503906
2020-12-04,342.8444519042969
2020-12-07,342.1399230957031
2020-12-08,343.1412048339844
2020-12-09,340.0634765625
2020-12-10,339.9522705078125
2020-12-11,339.5536804199219
2020-12-14,338.033447265625
2020-12-15,342.6033935546875
2020-12-16,343.1412048339844
2020-12-17,345.0599060058594
2020-12-18,343.6821594238281
2020-12-21,342.45330810546875
2020-12-22,341.87615966796875
2020-12-23,342.1833801269531
2020-12-24,343.51458740234375
2020-12-28,346.4657287597656
2020-12-29,345.80474853515625
2020-12-30,346.2981262207031
2020-12-31,348.05755615234375
2021-01-04,343.31915283203125
2021-01-05,345.6837463378906
2021-01-06,347.7503662109375
2021-01-07,352.91705322265625
2021-01-08,354.927978515625
2021-01-11,352.535400390625
2021-01-12,352.60980224609375
2021-01-13,353.55938720703125
2021-01-14,352.3211975097656
2021-01-15,349.75189208984375
2021-01-19,352.49810791015625
2021-01-20,357.376220703125
2021-01-21,357.7020263671875
2021-01-22,356.43597412109375
2021-01-25,357.8417053222656
2021-01-26,357.2831115722656
2021-01-27,348.55096435546875
2021-01-28,351.548583984375
2021-01-29,344.5107421875
2021-02-01,350.2452087402344
2021-02-02,355.1978454589844
2021-02-03,355.4771423339844
2021-02-04,359.5174255371094
2021-02-05,360.9323425292969
2021-02-08,363.53900146484375
2021-02-09,363.2969055175781
2021-02-10,363.1387023925781
2021-02-11,363.7252197265625
2021-02-12,365.52191162109375
2021-02-16,365.2054443359375
2021-02-17,365.2891845703125
2021-02-18,363.7345886230469
2021-02-19,363.0920715332031
2021-02-22,360.2993469238281
2021-02-23,360.7368469238281
2021-02-24,364.71197509765625
2021-02-25,355.92401123046875
2021-02-26,354.0899963378906
2021-03-01,362.6732177734375
2021-03-02,359.8431701660156
2021-03-03,355.0767822265625
2021-03-04,350.68280029296875
2021-03-05,357.13421630859375
2021-03-08,355.3560485839844
2021-03-09,360.4296569824219
2021-03-10,362.6732177734375
2021-03-11,366.3504333496094
2021-03-12,366.8437805175781
2021-03-15,369.0315246582031
2021-03-16,368.5660400390625
2021-03-17,369.8227844238281
2021-03-18,364.4420166015625
2021-03-19,363.7677307128906
2021-03-22,366.6723937988281
2021-03-23,363.786376953125
2021-03-24,361.9370422363281
2021-03-25,363.97320556640625
2021-03-26,369.8385009765625
2021-03-29,369.6518249511719
2021-03-30,368.67108154296875
2021-03-31,370.1654357910156
2021-04-01,374.1629333496094
2021-04-05,379.5332946777344
2021-04-06,379.30914306640625
2021-04-07,379.7481384277344
2021-04-08,381.5506591796875
2021-04-09,384.32470703125
2021-04-12,384.4647521972656
2021-04-13,385.6041564941406
2021-04-14,384.28729248046875
2021-04-15,388.41546630859375
2021-04-16,389.7137756347656
2021-04-19,387.799072265625
2021-04-20,384.95977783203125
2021-04-21,388.602294921875
2021-04-22,385.0531311035156
2021-04-23,389.22802734375
2021-04-26,390.0406799316406
2021-04-27,389.95660400390625
2021-04-28,389.8445129394531
2021-04-29,392.3288879394531
2021-04-30,389.7510681152344
2021-05-03,390.5916442871094
2021-05-04,388.1820373535156
2021-05-05,388.3033752441406
2021-05-06,391.4042663574219
2021-05-07,394.2528991699219
2021-05-10,390.348876953125
2021-05-11,386.86505126953125
2021-05-12,378.64605712890625
2021-05-13,383.1944885253906
2021-05-14,389.0784606933594
2021-05-17,388.0885925292969
2021-05-18,384.7449951171875
2021-05-19,383.73626708984375
2021-05-20,387.86444091796875
2021-05-21,387.5468444824219
2021-05-24,391.4976806640625
2021-05-25,390.6289978027344
2021-05-26,391.4042663574219
2021-05-27,391.6097717285156
2021-05-28,392.3102111816406
2021-06-01,391.9646301269531
2021-06-02,392.5810546875
2021-06-03,391.12396240234375
2021-06-04,394.7012023925781
2021-06-07,394.3183288574219
2021-06-08,394.4023742675781
2021-06-09,393.81390380859375
2021-06-10,395.6445007324219
2021-06-11,396.2983093261719
2021-06-14,397.18560791015625
2021-06-15,396.45709228515625
2021-06-16,394.2435607910156
2021-06-17,394.1129150390625
2021-06-18,388.79608154296875
2021-06-21,394.362060546875
2021-06-22,396.470458984375
2021-06-23,395.99249267578125
2021-06-24,398.3351745605469
2021-06-25,399.75
2021-06-28,400.555908203125
2021-06-29,400.771484375
2021-06-30,401.10870361328125
2021-07-01,403.3294982910156
2021-07-02,406.4123840332031
2021-07-06,405.6721496582031
2021-07-07,407.10577392578125
2021-07-08,403.78863525390625
2021-07-09,408.0990295410156
2021-07-12,409.5607604980469
2021-07-13,408.16455078125
2021-07-14,408.77374267578125
2021-07-15,407.37744140625
2021-07-16,404.1821594238281
2021-07-19,398.2132873535156
2021-07-20,403.9198303222656
2021-07-21,407.190185546875
2021-07-22,408.0427551269531
2021-07-23,412.24072265625
2021-07-26,413.25274658203125
2021-07-27,411.3693542480469
2021-07-28,411.20068359375
2021-07-29,412.90606689453125
2021-07-30,410.9007873535156
2021-08-02,410.0386657714844
2021-08-03,413.37457275390625
2021-08-04,411.3412170410156
2021-08-05,413.9461364746094
2021-08-06,414.6302185058594
2021-08-09,414.29290771484375
2021-08-10,414.8082275390625
2021-08-11,415.8390197753906
2021-08-12,417.0852355957031
2021-08-13,417.8442077636719
2021-08-16,418.828125
2021-08-17,416.0826416015625
2021-08-18,411.528564453125
2021-08-19,412.165771484375
2021-08-20,415.4454040527344
2021-08-23,419.09991455078125
2021-08-24,419.7651672363281
2021-08-25,420.6459655761719
2021-08-26,418.1628112792969
2021-08-27,421.901611328125
2021-08-30,423.7569885253906
2021-08-31,423.1291198730469
2021-09-01,423.3540344238281
2021-09-02,424.656494140625
2021-09-03,424.55340576171875
2021-09-07,423.035400390625
2021-09-08,422.5200500488281
2021-09-09,420.7115478515625
2021-09-10,417.39447021484375
2021-09-13,418.4626770019531
2021-09-14,416.2044372558594
2021-09-15,419.680908203125
2021-09-16,419.015625
2021-09-17,414.93389892578125
2021-09-20,408.0151672363281
2021-09-21,407.6297607421875
2021-09-22,411.6061096191406
2021-09-23,416.6070861816406
2021-09-24,417.2933654785156
2021-09-27,416.099609375
2021-09-28,407.71441650390625
2021-09-29,408.4006652832031
2021-09-30,403.40899658203125
2021-10-01,408.20318603515625
2021-10-04,402.93902587890625
2021-10-05,407.1316223144531
2021-10-06,408.8235778808594
2021-10-07,412.35821533203125
2021-10-08,411.6061096191406
2021-10-11,408.62615966796875
2021-10-12,407.62042236328125
2021-10-13,409.0868225097656
2021-10-14,415.9679260253906
2021-10-15,419.13592529296875
2021-10-18,420.376708984375
2021-10-19,423.61993408203125
2021-10-20,425.2837829589844
2021-10-21,426.3929443359375
2021-10-22,425.9512023925781
2021-10-25,428.23541259765625
2021-10-26,428.62091064453125
2021-10-27,426.7220153808594
2021-10-28,430.83935546875
2021-10-29,431.7136535644531
2021-11-01,432.4562683105469
2021-11-02,434.2047119140625
2021-11-03,436.8556823730469
2021-11-04,438.914306640625
2021-11-05,440.43719482421875
2021-11-08,440.81317138671875
2021-11-09,439.3561096191406
2021-11-10,435.8216552734375
2021-11-11,435.96258544921875
2021-11-12,439.252685546875
2021-11-15,439.40313720703125
2021-11-16,441.1422119140625
2021-11-17,440.0705871582031
2021-11-18,441.5652770996094
2021-11-19,440.77557373046875
2021-11-22,439.5347900390625
2021-11-23,440.1175842285156
2021-11-24,441.2926330566406
2021-11-26,431.45037841796875
2021-11-29,436.74285888671875
2021-11-30,428.244873046875
2021-12-01,423.4882507324219
2021-12-02,429.9745178222656
2021-12-03,426.2331848144531
2021-12-06,431.28118896484375
2021-12-07,440.2022705078125
2021-12-08,441.3678283691406
2021-12-09,438.38800048828125
2021-12-10,442.5146789550781
2021-12-13,438.5947570800781
2021-12-14,435.57720947265625
2021-12-15,442.3830871582031
2021-12-16,438.48193359375
2021-12-17,433.81524658203125
2021-12-20,429.2023010253906
2021-12-21,436.824462890625
2021-12-22,441.1921081542969
2021-12-23,443.93731689453125
2021-12-27,450.21990966796875
2021-12-28,449.85198974609375
2021-12-29,450.42742919921875
2021-12-30,449.1822509765625
2021-12-31,448.05023193359375
2022-01-03,450.6444396972656
2022-01-04,450.4934997558594
2022-01-05,441.8429870605469
2022-01-06,441.4279479980469
2022-01-07,439.6827392578125
2022-01-10,439.13568115234375
2022-01-11,443.13543701171875
2022-01-12,444.3334655761719
2022-01-13,438.2111511230469
2022-01-14,438.39044189453125
2022-01-18,430.626708984375
2022-01-19,426.1552734375
2022-01-20,421.4385986328125
2022-01-21,413.16546630859375
2022-01-24,414.9200134277344
2022-01-25,409.8542785644531
2022-01-26,408.8260498046875
2022-01-27,406.80731201171875
2022-01-28,416.91058349609375
2022-01-31,424.41949462890625
2022-02-01,427.28729248046875
2022-02-02,431.43804931640625
2022-02-03,421.2969970703125
2022-02-04,423.2780456542969
2022-02-07,421.9196472167969
2022-02-08,425.39117431640625
2022-02-09,431.6171569824219
2022-02-10,423.86297607421875
2022-02-11,415.5048828125
2022-02-14,414.1465148925781
2022-02-15,420.8253173828125
2022-02-16,421.2969970703125
2022-02-17,412.2975158691406
2022-02-18,409.6278991699219
2022-02-22,405.2319030761719
2022-02-23,398.043701171875
2022-02-24,404.03387451171875
2022-02-25,412.9484558105469
2022-02-28,411.8919982910156
2022-03-01,405.6187438964844
2022-03-02,413.08050537109375
2022-03-03,411.02398681640625
2022-03-04,407.68463134765625
2022-03-07,395.66644287109375
2022-03-08,392.6666259765625
2022-03-09,403.1943054199219
2022-03-10,401.37359619140625
2022-03-11,396.2701416015625
2022-03-14,393.3740539550781
2022-03-15,402.0245361328125
2022-03-16,410.9390869140625
2022-03-17,416.08038330078125
2022-03-18,420.63763427734375
2022-03-21,420.5146179199219
2022-03-22,425.4352111816406
2022-03-23,419.956298828125
2022-03-24,426.286865234375
2022-03-25,428.36859130859375
2022-03-28,431.4156799316406
2022-03-29,436.7526550292969
2022-03-30,434.0557556152344
2022-03-31,427.3750915527344
2022-04-01,428.5863342285156
2022-04-04,432.2577819824219
2022-04-05,426.7978515625
2022-04-06,422.5301513671875
2022-04-07,424.6593017578125
2022-04-08,423.5237731933594
2022-04-11,416.2847595214844
2022-04-12,414.74237060546875
2022-04-13,419.4926452636719
2022-04-14,414.2691345214844
2022-04-18,414.4394836425781
2022-04-19,421.129638671875
2022-04-20,420.8173522949219
2022-04-21,414.524658203125
2022-04-22,403.1504211425781
2022-04-25,405.48779296875
2022-04-26,393.7445068359375
2022-04-27,394.85162353515625
2022-04-28,404.82537841796875
2022-04-29,389.86474609375
2022-05-02,392.21160888671875
2022-05-03,394.0095520019531
2022-05-04,406.0082092285156
2022-05-05,391.57757568359375
2022-05-06,389.2403259277344
2022-05-09,376.77777099609375
2022-05-10,377.64837646484375
2022-05-11,371.6489562988281
2022-05-12,371.26104736328125
2022-05-13,380.1371154785156
2022-05-16,378.59466552734375
2022-05-17,386.3824768066406
2022-05-18,370.80682373046875
2022-05-19,368.5356750488281
2022-05-20,368.6966247558594
2022-05-23,375.59490966796875
2022-05-24,372.727783203125
2022-05-25,376.02081298828125
2022-05-26,383.5342712402344
2022-05-27,392.9495849609375
2022-05-31,390.7447814941406
2022-06-01,387.5843505859375
2022-06-02,394.9652404785156
2022-06-03,388.4831848144531
2022-06-06,389.66607666015625
2022-06-07,393.40386962890625
2022-06-08,389.12664794921875
2022-06-09,379.8721618652344
2022-06-10,368.8575134277344
2022-06-13,354.8526306152344
2022-06-14,353.7833251953125
2022-06-15,358.82696533203125
2022-06-16,346.95123291015625
2022-06-17,347.6992492675781
2022-06-21,356.4519958496094
2022-06-22,355.8058166503906
2022-06-23,359.2935485839844
2022-06-24,370.71685791015625
2022-06-27,369.3009033203125
2022-06-28,361.7550048828125
2022-06-29,361.4604187011719
2022-06-30,358.5238342285156
2022-07-01,362.31573486328125
2022-07-05,363.0000305175781
2022-07-06,364.22601318359375
2022-07-07,369.6810302734375
2022-07-08,369.3769226074219
2022-07-11,365.1573791503906
2022-07-12,361.92608642578125
2022-07-13,360.025390625
2022-07-14,359.15106201171875
2022-07-15,366.0126953125
2022-07-18,362.9905700683594
2022-07-19,372.7982482910156
2022-07-20,375.1741638183594
2022-07-21,378.99456787109375
2022-07-22,375.478271484375
2022-07-25,375.9344482421875
2022-07-26,371.4867248535156
2022-07-27,381.1329650878906
2022-07-28,385.9132080078125
2022-07-29,391.5393981933594
2022-08-01,390.3799133300781
2022-08-02,387.804443359375
2022-08-03,393.87725830078125
2022-08-04,393.6112060546875
2022-08-05,392.9459228515625
2022-08-08,392.4897766113281
2022-08-09,390.9311828613281
2022-08-10,399.1423034667969
2022-08-11,399.1423034667969
2022-08-12,405.8993225097656
2022-08-15,407.5719299316406
2022-08-16,408.3702697753906
2022-08-17,405.4716491699219
2022-08-18,406.6501159667969
2022-08-19,401.1855773925781
2022-08-22,392.8319091796875
2022-08-23,391.88153076171875
2022-08-24,393.13592529296875
2022-08-25,398.68609619140625
2022-08-26,385.1909484863281
2022-08-29,382.6439208984375
2022-08-30,378.4433898925781
2022-08-31,375.56378173828125
2022-09-01,376.74224853515625
2022-09-02,372.76971435546875
2022-09-06,371.3631896972656
2022-09-07,378.0347595214844
2022-09-08,380.50567626953125
2022-09-09,386.4169616699219
2022-09-12,390.57000732421875
2022-09-13,373.5870666503906
2022-09-14,375.0126037597656
2022-09-15,370.7549743652344
2022-09-16,367.9265441894531
2022-09-19,370.77978515625
2022-09-20,366.5237731933594
2022-09-21,360.1301574707031
2022-09-22,357.1051330566406
2022-09-23,351.1219482421875
2022-09-26,347.6484069824219
2022-09-27,346.76092529296875
2022-09-28,353.58392333984375
2022-09-29,346.1979675292969
2022-09-30,340.8444519042969
2022-10-03,349.8431396484375
2022-10-04,360.68365478515625
2022-10-05,359.8439025878906
2022-10-06,356.1318054199219
2022-10-07,346.1979675292969
2022-10-10,343.5545654296875
2022-10-11,341.37884521484375
2022-10-12,340.2528076171875
2022-10-13,349.23248291015625
2022-10-14,341.27392578125
2022-10-17,350.0436096191406
2022-10-18,354.156494140625
2022-10-19,351.6466979980469
2022-10-20,348.69805908203125
2022-10-21,357.17193603515625
2022-10-24,361.5425109863281
2022-10-25,367.3157958984375
2022-10-26,364.54840087890625
2022-10-27,362.60174560546875
2022-10-28,371.228271484375
2022-10-31,368.5467224121094
2022-11-01,366.9341125488281
2022-11-02,357.72540283203125
2022-11-03,354.0419616699219
2022-11-04,359.1377258300781
2022-11-07,362.5731201171875
2022-11-08,364.5292663574219
2022-11-09,357.0193176269531
2022-11-10,376.6390380859375
2022-11-11,380.28424072265625
2022-11-14,377.04931640625
2022-11-15,380.2651672363281
2022-11-16,377.36419677734375
2022-11-17,376.2095642089844
2022-11-18,377.9176940917969
2022-11-21,376.5435791015625
2022-11-22,381.61065673828125
2022-11-23,384.01544189453125
2022-11-25,383.9295349121094
2022-11-28,377.8031921386719
2022-11-29,377.1542663574219
2022-11-30,389.034912109375
2022-12-01,388.7486267089844
2022-12-02,388.30010986328125
2022-12-05,381.31488037109375
2022-12-06,375.8182678222656
2022-12-07,375.17889404296875
2022-12-08,378.1180725097656
2022-12-09,375.2934875488281
2022-12-12,380.70416259765625
2022-12-13,383.5860290527344
2022-12-14,381.133544921875
2022-12-15,371.8103332519531
2022-12-16,367.42071533203125
2022-12-19,364.3050842285156
2022-12-20,364.80364990234375
2022-12-21,370.2583923339844
2022-12-22,364.9761962890625
2022-12-23,367.07562255859375
2022-12-27,365.6280517578125
2022-12-28,361.08404541015625
2022-12-29,367.5837097167969
2022-12-30,366.615478515625
2023-01-03,365.07208251953125
2023-01-04,367.8904724121094
2023-01-05,363.6916809082031
2023-01-06,372.0318298339844
2023-01-09,371.8209228515625
2023-01-10,374.4284362792969
2023-01-11,379.1641845703125
2023-01-12,380.54461669921875
2023-01-13,382.0209655761719
2023-01-17,381.3210754394531
2023-01-18,375.3008117675781
2023-01-19,372.56866455078125
2023-01-20,379.50927734375
2023-01-23,384.0628967285156
2023-01-24,383.650634765625
2023-01-25,383.79443359375
2023-01-26,388.0124816894531
2023-01-27,388.9040222167969
2023-01-30,384.0245056152344
2023-01-31,389.6709899902344
2023-02-01,393.8122863769531
2023-02-02,399.5450134277344
2023-02-03,395.2981872558594
2023-02-06,392.8824157714844
2023-02-07,398.02081298828125
2023-02-08,393.66845703125
2023-02-09,390.2557373046875
2023-02-10,391.16650390625
2023-02-13,395.75830078125
2023-02-14,395.5762023925781
2023-02-15,396.86077880859375
2023-02-16,391.396484375
2023-02-17,390.418701171875
2023-02-21,382.5865478515625
2023-02-22,382.05926513671875
2023-02-23,384.0916748046875
2023-02-24,379.9885559082031
2023-02-27,381.28277587890625
2023-02-28,379.87359619140625
2023-03-01,378.4163818359375
2023-03-02,381.35943603515625
2023-03-03,387.47564697265625
2023-03-06,387.7440490722656
2023-03-07,381.8004455566406
2023-03-08,382.4235534667969
2023-03-09,375.3679504394531
2023-03-10,369.95159912109375
2023-03-13,369.4242858886719
2023-03-14,375.5309753417969
2023-03-15,373.1822204589844
2023-03-16,379.729736328125
2023-03-17,375.28973388671875
2023-03-20,378.89837646484375
2023-03-21,383.8734436035156
2023-03-22,377.3297424316406
2023-03-23,378.3498840332031
2023-03-24,380.8326110839844
2023-03-27,381.544677734375
2023-03-28,380.6882019042969
2023-03-29,386.2215576171875
2023-03-30,388.48284912109375
2023-03-31,393.9584655761719
2023-04-03,395.4596252441406
2023-04-04,393.26556396484375
2023-04-05,392.2359619140625
2023-04-06,393.76593017578125
2023-04-10,394.1700744628906
2023-04-11,394.2760314941406
2023-04-12,392.6689453125
2023-04-13,397.8846130371094
2023-04-14,396.9127197265625
2023-04-17,398.3370056152344
2023-04-18,398.59674072265625
2023-04-19,398.5293884277344
2023-04-20,396.3545837402344
2023-04-21,396.66253662109375
2023-04-24,397.0762939453125
2023-04-25,390.77313232421875
2023-04-26,389.11798095703125
2023-04-27,396.8646240234375
2023-04-28,400.2518615722656
2023-05-01,399.8477783203125
2023-05-02,395.3537902832031
2023-05-03,392.64007568359375
2023-05-04,389.8589782714844
2023-05-05,397.0762939453125
2023-05-08,397.1822509765625
2023-05-09,395.44036865234375
2023-05-10,397.2879943847656
2023-05-11,396.5951232910156
2023-05-12,396.0754699707031
2023-05-15,397.4420166015625
2023-05-16,394.7860107421875
2023-05-17,399.57830810546875
2023-05-18,403.4275207519531
2023-05-19,402.84051513671875
2023-05-22,403.004150390625
2023-05-23,398.48126220703125
2023-05-24,395.5943603515625
2023-05-25,399.0201110839844
2023-05-26,404.1877746582031
2023-05-30,404.3416748046875
2023-05-31,402.09954833984375
2023-06-01,405.9198913574219
2023-06-02,411.7900085449219
2023-06-05,411.0008850097656
2023-06-06,411.8958435058594
2023-06-07,410.4715881347656
2023-06-08,412.954345703125
2023-06-09,413.69537353515625
2023-06-12,417.44830322265625
2023-06-13,420.20050048828125
2023-06-14,420.7008361816406
2023-06-15,425.9166259765625
2023-06-16,424.4658508300781
2023-06-20,422.26361083984375
2023-06-21,420.10003662109375
2023-06-22,421.61651611328125
2023-06-23,418.4291076660156
2023-06-26,416.7195129394531
2023-06-27,421.28814697265625
2023-06-28,421.5005798339844
2023-06-29,423.16192626953125
2023-06-30,428.1555480957031
2023-07-03,428.6481628417969
2023-07-05,428.01068115234375
2023-07-06,424.6590576171875
2023-07-07,423.5869140625
2023-07-10,424.6590576171875
2023-07-11,427.3634948730469
2023-07-12,430.8020324707031
2023-07-13,434.2212829589844
2023-07-14,433.9507751464844
2023-07-17,435.4576110839844
2023-07-18,438.6933288574219
2023-07-19,439.6687927246094
2023-07-20,436.7518615722656
2023-07-21,436.7518615722656
2023-07-24,438.7029724121094
2023-07-25,439.9006652832031
2023-07-26,439.9682312011719
2023-07-27,437.0513000488281
2023-07-28,441.33013916015625
2023-07-31,442.1705017089844
2023-08-01,440.9051513671875
2023-08-02,434.77178955078125
2023-08-03,433.52581787109375
2023-08-04,431.56512451171875
2023-08-07,435.3320007324219
2023-08-08,433.4389343261719
2023-08-09,430.5412292480469
2023-08-10,430.6957702636719
2023-08-11,430.4446716308594
2023-08-14,432.8207702636719
2023-08-15,427.77886962890625
2023-08-16,424.6397399902344
2023-08-17,421.4040222167969
2023-08-18,421.6068420410156
2023-08-21,424.3499755859375
2023-08-22,423.2005615234375
2023-08-23,427.9140625
2023-08-24,421.9835205078125
2023-08-25,424.9584655761719
2023-08-28,427.6532897949219
2023-08-29,433.8349304199219
2023-08-30,435.62176513671875
2023-08-31,434.9842834472656
2023-09-01,435.79559326171875
2023-09-05,433.9122009277344
2023-09-06,430.9952392578125
2023-09-07,429.6719055175781
2023-09-08,430.3190612792969
2023-09-11,433.14910888671875
2023-09-12,430.7730407714844
2023-09-13,431.27532958984375
2023-09-14,434.993896484375
2023-09-15,429.7530212402344
2023-09-18,430.0050354003906
2023-09-19,429.1133117675781
2023-09-20,425.1683044433594
2023-09-21,418.1409912109375
2023-09-22,417.2007141113281
2023-09-25,418.95513916015625
2023-09-26,412.8001708984375
2023-09-27,412.9649963378906
2023-09-28,415.3591003417969
2023-09-29,414.3509826660156
2023-10-02,414.18621826171875
2023-10-03,408.6419372558594
2023-10-04,411.6177062988281
2023-10-05,411.4625549316406
2023-10-06,416.3477783203125
2023-10-09,419.0133056640625
2023-10-10,421.1942443847656
2023-10-11,422.91949462890625
2023-10-12,420.3411865234375
2023-10-13,418.2475280761719
2023-10-16,422.64813232421875
2023-10-17,422.6287536621094
2023-10-18,416.9971618652344
2023-10-19,413.333251953125
2023-10-20,408.2541809082031
2023-10-23,407.5466003417969
2023-10-24,410.6192932128906
2023-10-25,404.7259826660156
2023-10-26,399.8796081542969
2023-10-27,398.0669860839844
2023-10-30,402.82623291015625
2023-10-31,405.3560485839844
2023-11-01,409.6790771484375
2023-11-02,417.53033447265625
2023-11-03,421.339599609375
2023-11-06,422.308837890625
2023-11-07,423.51080322265625
2023-11-08,423.8210144042969
2023-11-09,420.5157165527344
2023-11-10,427.0777587890625
2023-11-13,426.67071533203125
2023-11-14,434.94842529296875
